time [µs]	HF [V]	NF [V]	TGC [dB]
172,6	0,000	0,000	0,157
172,7	0,000	0,000	0,157
172,8	0,000	0,000	0,157
172,9	0,000	0,000	0,157
173,0	0,000	0,000	0,157
173,1	0,000	0,000	0,157
173,2	0,000	0,000	0,140
173,3	0,001	0,000	0,157
173,4	0,001	0,000	0,157
173,5	0,001	0,000	0,157
173,6	0,000	0,000	0,157
173,7	0,000	0,000	0,157
173,8	0,000	0,000	0,157
173,9	0,000	0,000	0,157
174,0	0,000	0,000	0,157
174,1	0,000	0,000	0,157
174,2	0,000	0,000	0,157
174,3	0,001	0,000	0,157
174,4	0,001	0,000	0,157
174,5	0,000	0,000	0,157
174,6	0,000	0,000	0,157
174,7	0,000	0,000	0,157
174,8	0,000	0,000	0,157
174,9	0,000	0,000	0,157
175,0	0,000	0,000	0,157
175,1	0,000	0,000	0,157
175,2	0,000	0,000	0,157
175,3	0,000	0,000	0,157
175,4	0,000	0,000	0,157
175,5	0,000	0,000	0,157
175,6	0,000	0,000	0,157
175,7	0,000	0,000	0,157
175,8	0,000	0,000	0,157
175,9	0,000	0,000	0,157
176,0	0,000	0,000	0,157
176,1	0,000	0,000	0,157
176,2	0,000	0,000	0,157
176,3	0,000	0,000	0,157
176,4	0,000	0,000	0,157
176,5	0,000	0,000	0,157
176,6	0,000	0,000	0,157
176,7	0,000	0,000	0,157
176,8	0,000	0,000	0,157
176,9	0,000	0,000	0,157
177,0	0,001	0,000	0,157
177,1	0,000	0,000	0,157
177,2	0,000	0,000	0,157
177,3	0,000	0,000	0,157
177,4	0,000	0,000	0,157
177,5	0,001	0,000	0,157
177,6	0,001	0,000	0,157
177,7	0,001	0,000	0,157
177,8	0,000	0,000	0,157
177,9	0,000	0,000	0,157
178,0	0,000	0,000	0,157
178,1	0,000	0,000	0,157
178,2	0,000	0,000	0,157
178,3	0,001	0,000	0,157
178,4	0,000	0,000	0,157
178,5	0,000	0,000	0,157
178,6	0,000	0,000	0,157
178,7	0,000	0,000	0,157
178,8	0,000	0,000	0,157
178,9	0,001	-0,001	0,157
179,0	0,001	-0,001	0,157
179,1	0,001	-0,001	0,157
179,2	0,001	0,000	0,157
179,3	0,001	0,000	0,157
179,4	0,000	0,000	0,140
179,5	0,000	0,000	0,157
179,6	0,001	0,000	0,157
179,7	0,001	0,000	0,157
179,8	0,001	0,000	0,157
179,9	0,001	0,000	0,157
180,0	0,001	0,000	0,157
180,1	0,001	0,000	0,157
180,2	0,001	0,000	0,157
180,3	0,001	0,000	0,157
180,4	0,001	0,000	0,157
180,5	0,001	0,000	0,157
180,6	0,001	0,000	0,157
180,7	0,001	0,000	0,157
180,8	0,001	0,000	0,157
180,9	0,001	0,000	0,157
181,0	0,000	0,000	0,157
181,1	0,000	0,000	0,157
181,2	0,000	0,000	0,157
181,3	0,000	0,000	0,157
181,4	0,000	0,000	0,157
181,5	0,000	0,000	0,157
181,6	0,000	0,000	0,157
181,7	0,000	0,000	0,157
181,8	0,000	0,000	0,157
181,9	0,000	0,000	0,157
182,0	0,001	0,000	0,157
182,1	0,000	0,000	0,157
182,2	0,000	0,000	0,157
182,3	0,000	0,000	0,157
182,4	0,000	0,000	0,157
182,5	0,001	0,000	0,157
182,6	0,001	0,000	0,157
182,7	0,001	0,000	0,157
182,8	0,001	0,000	0,157
182,9	0,001	0,000	0,157
183,0	0,001	0,000	0,157
183,1	0,001	0,000	0,157
183,2	0,001	0,000	0,157
183,3	0,001	0,000	0,157
183,4	0,001	0,000	0,157
183,5	0,001	0,000	0,157
183,6	0,001	0,000	0,157
183,7	0,001	0,000	0,157
183,8	0,001	0,000	0,157
183,9	0,001	0,000	0,157
184,0	0,001	0,000	0,157
184,1	0,001	0,000	0,157
184,2	0,001	0,000	0,157
184,3	0,001	0,000	0,157
184,4	0,001	0,000	0,157
184,5	0,001	0,000	0,157
184,6	0,001	0,000	0,157
184,7	0,001	0,000	0,157
184,8	0,001	0,000	0,157
184,9	0,001	0,000	0,157
185,0	0,001	0,000	0,157
185,1	0,001	0,000	0,157
185,2	0,001	0,000	0,157
185,3	0,001	0,000	0,157
185,4	0,001	0,000	0,157
185,5	0,001	0,000	0,157
185,6	0,001	0,000	0,157
185,7	0,001	0,000	0,157
185,8	0,000	0,000	0,157
185,9	0,000	0,000	0,157
186,0	0,000	0,000	0,157
186,1	0,001	0,000	0,157
186,2	0,001	0,000	0,157
186,3	0,001	0,000	0,157
186,4	0,001	0,000	0,157
186,5	0,001	0,000	0,157
186,6	0,001	0,000	0,157
186,7	0,001	0,000	0,157
186,8	0,001	0,000	0,157
186,9	0,001	0,000	0,157
187,0	0,000	0,000	0,157
187,1	0,000	0,000	0,157
187,2	0,001	0,000	0,157
187,3	0,001	0,000	0,157
187,4	0,000	0,000	0,157
187,5	0,000	0,000	0,157
187,6	0,000	0,000	0,157
187,7	0,000	0,000	0,157
187,8	0,001	0,000	0,157
187,9	0,001	0,000	0,157
188,0	0,001	0,000	0,157
188,1	0,001	0,000	0,157
188,2	0,001	0,000	0,157
188,3	0,001	0,000	0,157
188,4	0,001	0,000	0,157
188,5	0,001	0,000	0,157
188,6	0,001	0,000	0,157
188,7	0,001	0,000	0,157
188,8	0,001	0,000	0,157
188,9	0,001	0,000	0,157
189,0	0,001	0,000	0,157
189,1	0,001	0,000	0,157
189,2	0,001	0,000	0,157
189,3	0,001	0,000	0,157
189,4	0,001	0,000	0,157
189,5	0,001	0,000	0,157
189,6	0,001	0,000	0,157
189,7	0,001	0,000	0,157
189,8	0,001	0,000	0,157
189,9	0,001	0,000	0,157
190,0	0,001	0,000	0,157
190,1	0,001	0,000	0,157
190,2	0,001	0,000	0,157
190,3	0,001	0,000	0,157
190,4	0,001	0,000	0,157
190,5	0,001	0,000	0,157
190,6	0,001	0,000	0,157
190,7	0,001	0,000	0,157
190,8	0,001	0,000	0,157
190,9	0,001	0,000	0,157
191,0	0,001	0,000	0,157
191,1	0,001	0,000	0,157
191,2	0,001	0,000	0,157
191,3	0,001	0,000	0,157
191,4	0,001	0,000	0,157
191,5	0,001	0,000	0,157
191,6	0,001	0,000	0,157
191,7	0,001	0,000	0,157
191,8	0,001	0,000	0,157
191,9	0,001	0,000	0,157
192,0	0,001	-0,001	0,157
192,1	0,001	0,000	0,157
192,2	0,001	0,000	0,157
192,3	0,001	0,000	0,157
192,4	0,001	0,000	0,157
192,5	0,001	0,000	0,157
192,6	0,001	0,000	0,157
192,7	0,001	0,000	0,157
192,8	0,001	0,000	0,157
192,9	0,001	-0,001	0,157
193,0	0,001	0,000	0,157
193,1	0,001	0,000	0,157
193,2	0,001	0,000	0,157
193,3	0,001	-0,001	0,157
193,4	0,001	-0,001	0,157
193,5	0,001	0,000	0,157
193,6	0,001	-0,001	0,157
193,7	0,001	-0,001	0,157
193,8	0,001	-0,001	0,157
193,9	0,001	0,000	0,157
194,0	0,001	0,000	0,157
194,1	0,001	0,000	0,157
194,2	0,001	-0,001	0,157
194,3	0,001	-0,001	0,157
194,4	0,001	0,000	0,157
194,5	0,001	0,000	0,157
194,6	0,001	0,000	0,157
194,7	0,001	-0,001	0,157
194,8	0,001	0,000	0,157
194,9	0,001	0,000	0,157
195,0	0,001	0,000	0,157
195,1	0,001	-0,001	0,140
195,2	0,001	-0,001	0,157
195,3	0,001	0,000	0,157
195,4	0,001	0,000	0,122
195,5	0,001	-0,001	0,140
195,6	0,002	-0,001	0,157
195,7	0,002	0,000	0,157
195,8	0,001	0,001	0,157
195,9	0,001	0,001	0,157
196,0	0,001	-0,001	0,157
196,1	0,001	-0,001	0,157
196,2	0,001	0,000	0,157
196,3	0,001	0,001	0,157
196,4	0,001	-0,001	0,157
196,5	0,001	-0,002	0,157
196,6	0,001	-0,001	0,157
196,7	0,002	0,001	0,157
196,8	0,002	0,000	0,157
196,9	0,002	-0,002	0,157
197,0	0,002	-0,002	0,157
197,1	0,002	0,000	0,157
197,2	0,002	0,002	0,157
197,3	0,002	0,000	0,157
197,4	0,002	-0,003	0,157
197,5	0,003	-0,002	0,157
197,6	0,003	0,002	0,157
197,7	0,003	0,002	0,157
197,8	0,003	-0,002	0,157
197,9	0,003	-0,003	0,157
198,0	0,003	0,000	0,157
198,1	0,004	0,003	0,157
198,2	0,004	0,000	0,157
198,3	0,004	-0,004	0,157
198,4	0,004	-0,002	0,157
198,5	0,005	0,003	0,157
198,6	0,005	0,003	0,157
198,7	0,005	-0,003	0,157
198,8	0,005	-0,006	0,157
198,9	0,006	0,000	0,157
199,0	0,006	0,005	0,157
199,1	0,006	0,001	0,157
199,2	0,007	-0,006	0,157
199,3	0,007	-0,005	0,157
199,4	0,007	0,004	0,157
199,5	0,008	0,006	0,157
199,6	0,008	-0,003	0,157
199,7	0,009	-0,009	0,157
199,8	0,009	-0,001	0,157
199,9	0,010	0,009	0,157
