time [µs]	HF [V]	NF [V]	TGC [dB]
84,6	0,007	0,000	28,661
84,7	0,013	0,002	28,661
84,8	0,023	0,014	28,661
84,9	0,036	0,034	28,696
85,0	0,051	0,050	28,714
85,1	0,065	0,044	28,819
85,2	0,076	0,011	28,784
85,3	0,082	-0,034	28,836
85,4	0,084	-0,070	28,836
85,5	0,082	-0,082	28,889
85,6	0,077	-0,071	28,976
85,7	0,071	-0,046	28,976
85,8	0,064	-0,020	28,976
85,9	0,057	0,003	28,976
86,0	0,050	0,017	28,976
86,1	0,045	0,025	29,134
86,2	0,044	0,029	29,116
86,3	0,049	0,037	29,134
86,4	0,058	0,052	29,134
86,5	0,069	0,069	29,169
86,6	0,078	0,075	29,169
86,7	0,085	0,065	29,291
86,8	0,088	0,040	29,291
86,9	0,089	0,007	29,291
87,0	0,090	-0,026	29,309
87,1	0,091	-0,056	29,344
87,2	0,092	-0,079	29,361
87,3	0,092	-0,091	29,449
87,4	0,091	-0,087	29,449
87,5	0,088	-0,068	29,449
87,6	0,083	-0,038	29,449
87,7	0,078	-0,005	29,606
87,8	0,072	0,025	29,606
87,9	0,066	0,045	29,606
88,0	0,059	0,054	29,606
88,1	0,052	0,052	29,641
88,2	0,046	0,043	29,606
88,3	0,041	0,031	29,606
88,4	0,036	0,018	29,606
88,5	0,033	0,005	29,606
88,6	0,030	-0,006	29,606
88,7	0,028	-0,014	29,606
88,8	0,026	-0,021	29,606
88,9	0,025	-0,024	29,606
89,0	0,024	-0,024	29,606
89,1	0,024	-0,017	29,606
89,2	0,023	-0,005	29,606
89,3	0,021	0,008	29,606
89,4	0,020	0,017	29,606
89,5	0,018	0,019	29,606
89,6	0,018	0,016	29,606
89,7	0,018	0,010	29,606
89,8	0,019	0,003	29,606
89,9	0,020	-0,006	29,606
90,0	0,021	-0,014	29,606
90,1	0,022	-0,020	29,606
90,2	0,022	-0,022	29,606
90,3	0,021	-0,018	29,606
90,4	0,020	-0,011	29,606
90,5	0,019	-0,002	29,606
90,6	0,019	0,006	29,606
90,7	0,018	0,013	29,606
90,8	0,017	0,016	29,606
90,9	0,015	0,015	29,606
91,0	0,014	0,012	29,606
91,1	0,012	0,008	29,606
91,2	0,011	0,005	29,606
91,3	0,011	0,003	29,606
91,4	0,012	0,002	29,606
91,5	0,013	-0,002	29,606
91,6	0,015	-0,006	29,606
91,7	0,016	-0,012	29,606
91,8	0,017	-0,016	29,606
91,9	0,016	-0,016	29,606
92,0	0,015	-0,012	29,606
92,1	0,013	-0,006	29,606
92,2	0,011	-0,001	29,606
92,3	0,010	0,003	29,606
92,4	0,008	0,005	29,606
92,5	0,008	0,007	29,606
92,6	0,008	0,008	29,606
92,7	0,009	0,009	29,606
92,8	0,010	0,009	29,606
92,9	0,012	0,008	29,606
93,0	0,013	0,003	29,606
93,1	0,014	-0,003	29,606
93,2	0,014	-0,008	29,606
93,3	0,013	-0,011	29,606
93,4	0,012	-0,012	29,606
93,5	0,012	-0,012	29,606
93,6	0,012	-0,011	29,606
93,7	0,012	-0,009	29,606
93,8	0,012	-0,005	29,606
93,9	0,012	-0,001	29,606
94,0	0,013	0,005	29,606
94,1	0,013	0,010	29,606
94,2	0,014	0,013	29,606
94,3	0,015	0,014	29,606
94,4	0,015	0,011	29,606
94,5	0,015	0,005	29,606
94,6	0,014	-0,002	29,606
94,7	0,013	-0,006	29,606
94,8	0,011	-0,008	29,606
94,9	0,010	-0,009	29,606
95,0	0,011	-0,010	29,606
95,1	0,011	-0,011	29,606
95,2	0,012	-0,011	29,606
95,3	0,012	-0,008	29,606
95,4	0,012	-0,003	29,606
95,5	0,011	0,002	29,589
95,6	0,010	0,007	29,606
95,7	0,009	0,009	29,606
95,8	0,009	0,009	29,606
95,9	0,009	0,008	29,606
96,0	0,010	0,006	29,606
96,1	0,010	0,003	29,606
96,2	0,011	-0,001	29,606
96,3	0,012	-0,006	29,606
96,4	0,013	-0,010	29,606
96,5	0,013	-0,013	29,606
96,6	0,013	-0,013	29,606
96,7	0,013	-0,011	29,606
96,8	0,012	-0,007	29,606
96,9	0,012	-0,003	29,606
97,0	0,012	0,002	29,606
97,1	0,012	0,006	29,606
97,2	0,011	0,010	29,606
97,3	0,010	0,011	29,606
97,4	0,010	0,010	29,606
97,5	0,010	0,008	29,606
97,6	0,010	0,005	29,606
97,7	0,010	0,002	29,606
97,8	0,010	-0,002	29,606
97,9	0,009	-0,005	29,606
98,0	0,009	-0,007	29,606
98,1	0,009	-0,008	29,606
98,2	0,008	-0,008	29,606
98,3	0,007	-0,006	29,606
98,4	0,005	-0,004	29,606
98,5	0,003	-0,001	29,606
98,6	0,002	0,000	29,606
98,7	0,002	-0,001	29,606
98,8	0,002	-0,003	29,606
98,9	0,003	-0,003	29,606
99,0	0,003	-0,001	29,606
99,1	0,002	0,001	29,606
99,2	0,001	0,000	29,606
99,3	0,001	-0,001	29,606
99,4	0,001	-0,001	29,606
99,5	0,001	0,000	29,589
99,6	0,002	0,002	29,606
99,7	0,002	0,001	29,606
99,8	0,002	-0,001	29,606
99,9	0,002	-0,002	29,606
100,0	0,002	-0,002	29,606
100,1	0,003	-0,001	29,606
100,2	0,003	0,000	29,606
100,3	0,004	0,001	29,606
100,4	0,005	0,004	29,606
100,5	0,006	0,006	29,606
100,6	0,007	0,006	29,589
100,7	0,007	0,005	29,606
100,8	0,008	0,004	29,606
100,9	0,009	0,001	29,606
101,0	0,011	-0,003	29,606
101,1	0,013	-0,009	29,606
101,2	0,013	-0,013	29,606
101,3	0,013	-0,012	29,606
101,4	0,011	-0,008	29,606
101,5	0,009	-0,003	29,606
101,6	0,007	-0,001	29,606
101,7	0,006	0,000	29,606
101,8	0,006	0,003	29,606
101,9	0,007	0,005	29,606
102,0	0,006	0,006	29,606
102,1	0,005	0,005	29,606
102,2	0,005	0,004	29,606
102,3	0,004	0,003	29,606
102,4	0,005	0,002	29,606
102,5	0,005	0,000	29,606
102,6	0,005	-0,002	29,606
102,7	0,004	-0,003	29,606
102,8	0,003	-0,003	29,606
102,9	0,002	-0,002	29,606
103,0	0,001	-0,001	29,606
103,1	0,001	-0,001	29,606
103,2	0,001	-0,001	29,606
103,3	0,001	-0,001	29,606
103,4	0,001	-0,001	29,606
103,5	0,001	-0,002	29,606
103,6	0,002	-0,001	29,589
103,7	0,002	0,000	29,606
103,8	0,002	0,001	29,589
103,9	0,001	0,001	29,606
104,0	0,001	-0,001	29,606
104,1	0,001	-0,001	29,606
104,2	0,001	0,001	29,606
104,3	0,002	0,001	29,606
104,4	0,002	0,000	29,589
104,5	0,003	-0,002	29,606
104,6	0,002	-0,002	29,606
104,7	0,001	-0,001	29,606
104,8	0,001	0,000	29,606
104,9	0,001	0,001	29,606
105,0	0,002	0,001	29,589
105,1	0,003	0,000	29,606
105,2	0,004	-0,001	29,606
105,3	0,005	-0,003	29,606
105,4	0,005	-0,005	29,606
105,5	0,005	-0,005	29,606
105,6	0,004	-0,004	29,554
105,7	0,004	-0,003	29,606
105,8	0,004	-0,004	29,606
105,9	0,005	-0,003	29,606
106,0	0,006	0,000	29,589
106,1	0,006	0,004	29,589
106,2	0,006	0,005	29,571
106,3	0,004	0,004	29,606
106,4	0,004	0,003	29,589
106,5	0,004	0,002	29,606
106,6	0,005	0,003	29,606
106,7	0,006	0,001	29,606
106,8	0,008	-0,003	29,571
106,9	0,008	-0,006	29,606
107,0	0,007	-0,007	29,589
107,1	0,006	-0,005	29,606
107,2	0,004	-0,003	29,589
107,3	0,003	-0,002	29,606
107,4	0,003	0,000	29,606
107,5	0,003	0,002	29,606
107,6	0,003	0,003	29,589
107,7	0,003	0,002	29,606
107,8	0,003	0,001	29,606
107,9	0,003	0,000	29,606
108,0	0,003	-0,001	29,589
108,1	0,004	-0,002	29,606
108,2	0,004	-0,003	29,571
108,3	0,004	-0,004	29,606
108,4	0,004	-0,004	29,606
108,5	0,004	-0,002	29,589
108,6	0,003	-0,001	29,606
108,7	0,002	0,000	29,606
108,8	0,001	-0,001	29,536
108,9	0,002	-0,001	29,606
109,0	0,003	0,001	29,606
109,1	0,004	0,003	29,606
109,2	0,005	0,005	29,606
109,3	0,005	0,004	29,606
109,4	0,004	0,002	29,589
109,5	0,003	0,000	29,606
109,6	0,003	0,000	29,606
109,7	0,003	0,001	29,606
109,8	0,005	0,002	29,589
109,9	0,006	0,000	29,606
110,0	0,007	-0,003	29,589
110,1	0,008	-0,005	29,606
110,2	0,009	-0,007	29,606
110,3	0,009	-0,008	29,606
110,4	0,010	-0,010	29,606
110,5	0,012	-0,011	29,606
110,6	0,013	-0,010	29,589
110,7	0,013	-0,006	29,606
110,8	0,012	0,000	29,571
110,9	0,010	0,004	29,606
111,0	0,008	0,005	29,589
111,1	0,007	0,006	29,606
111,2	0,007	0,006	29,606
111,3	0,008	0,008	29,606
111,4	0,008	0,008	29,606
111,5	0,008	0,006	29,606
111,6	0,007	0,002	29,589
111,7	0,005	0,000	29,606
111,8	0,004	0,000	29,606
111,9	0,005	0,001	29,606
112,0	0,006	0,001	29,589
112,1	0,008	-0,002	29,589
112,2	0,009	-0,005	29,606
112,3	0,009	-0,007	29,606
112,4	0,008	-0,007	29,536
112,5	0,007	-0,007	29,606
112,6	0,007	-0,007	29,606
112,7	0,007	-0,006	29,606
112,8	0,007	-0,004	29,589
112,9	0,006	-0,001	29,589
113,0	0,005	0,002	29,606
113,1	0,004	0,003	29,606
113,2	0,003	0,003	29,589
113,3	0,003	0,003	29,606
113,4	0,004	0,003	29,554
113,5	0,004	0,002	29,606
113,6	0,005	0,000	29,571
113,7	0,005	-0,001	29,589
113,8	0,006	-0,003	29,606
113,9	0,007	-0,006	29,606
114,0	0,007	-0,007	29,571
114,1	0,007	-0,007	29,606
114,2	0,006	-0,004	29,589
114,3	0,004	-0,002	29,589
114,4	0,003	-0,001	29,606
114,5	0,002	0,000	29,606
114,6	0,001	0,000	29,589
114,7	0,001	0,000	29,606
114,8	0,001	0,000	29,589
114,9	0,002	0,001	29,606
115,0	0,003	0,003	29,554
115,1	0,004	0,003	29,606
115,2	0,005	0,001	29,571
115,3	0,006	-0,003	29,606
115,4	0,005	-0,005	29,606
115,5	0,004	-0,005	29,606
115,6	0,004	-0,003	29,606
115,7	0,003	-0,003	29,589
115,8	0,003	-0,003	29,519
115,9	0,003	-0,003	29,606
116,0	0,003	-0,001	29,589
116,1	0,002	0,001	29,571
116,2	0,002	0,001	29,589
116,3	0,002	0,001	29,571
116,4	0,002	0,002	29,606
116,5	0,003	0,003	29,606
116,6	0,005	0,001	29,606
116,7	0,006	-0,002	29,571
116,8	0,006	-0,004	29,554
116,9	0,006	-0,005	29,606
117,0	0,004	-0,005	29,606
117,1	0,002	-0,004	29,589
117,2	0,003	0,000	29,554
117,3	0,007	0,003	29,606
117,4	0,017	-0,006	29,571
117,5	0,031	-0,027	29,606
117,6	0,047	-0,046	29,554
117,7	0,064	-0,034	29,571
117,8	0,080	0,017	29,571
117,9	0,094	0,080	29,589
118,0	0,105	0,102	29,571
118,1	0,114	0,059	29,606
118,2	0,119	-0,027	29,606
118,3	0,118	-0,097	29,589
118,4	0,112	-0,111	29,589
118,5	0,100	-0,072	29,606
118,6	0,086	-0,018	29,589
118,7	0,074	0,023	29,589
118,8	0,065	0,045	29,571
118,9	0,060	0,056	29,589
119,0	0,059	0,060	29,606
119,1	0,060	0,050	29,606
119,2	0,060	0,026	29,589
119,3	0,058	-0,006	29,589
119,4	0,053	-0,032	29,589
119,5	0,049	-0,044	29,589
119,6	0,044	-0,045	29,536
119,7	0,042	-0,037	29,589
119,8	0,040	-0,026	29,571
119,9	0,039	-0,010	29,606
120,0	0,038	0,007	29,589
120,1	0,036	0,022	29,606
120,2	0,035	0,032	29,606
120,3	0,034	0,034	29,589
120,4	0,033	0,029	29,589
120,5	0,032	0,017	29,589
120,6	0,030	0,002	29,536
120,7	0,028	-0,011	29,606
120,8	0,025	-0,018	29,519
120,9	0,022	-0,020	29,606
121,0	0,021	-0,021	29,571
121,1	0,022	-0,021	29,589
121,2	0,024	-0,021	29,571
121,3	0,026	-0,017	29,606
121,4	0,028	-0,007	29,571
121,5	0,028	0,007	29,589
121,6	0,027	0,018	29,536
121,7	0,025	0,023	29,606
121,8	0,022	0,022	29,554
121,9	0,020	0,017	29,589
122,0	0,018	0,011	29,589
122,1	0,017	0,005	29,571
122,2	0,017	-0,002	29,571
122,3	0,016	-0,009	29,606
122,4	0,015	-0,013	29,554
122,5	0,013	-0,013	29,606
122,6	0,011	-0,010	29,554
122,7	0,009	-0,008	29,589
122,8	0,009	-0,007	29,519
122,9	0,009	-0,004	29,554
123,0	0,010	0,001	29,589
123,1	0,010	0,007	29,606
123,2	0,009	0,008	29,536
123,3	0,007	0,005	29,606
123,4	0,004	0,000	29,571
123,5	0,002	-0,002	29,606
123,6	0,002	-0,001	29,554
123,7	0,003	0,000	29,589
123,8	0,004	-0,002	29,554
123,9	0,005	-0,004	29,554
124,0	0,004	-0,005	29,571
124,1	0,003	-0,002	29,606
124,2	0,002	-0,001	29,571
124,3	0,002	-0,001	29,589
124,4	0,002	-0,002	29,519
124,5	0,002	-0,003	29,589
124,6	0,003	-0,003	29,571
124,7	0,003	-0,002	29,606
124,8	0,003	-0,002	29,554
124,9	0,003	-0,003	29,606
125,0	0,004	-0,002	29,571
125,1	0,004	-0,001	29,589
125,2	0,004	0,000	29,536
125,3	0,004	0,002	29,606
125,4	0,004	0,003	29,571
125,5	0,003	0,003	29,606
125,6	0,003	0,003	29,571
125,7	0,002	0,002	29,589
125,8	0,003	0,002	29,501
125,9	0,003	0,002	29,606
126,0	0,004	0,001	29,554
126,1	0,005	-0,001	29,571
126,2	0,005	-0,004	29,571
126,3	0,005	-0,005	29,571
126,4	0,004	-0,004	29,589
126,5	0,004	-0,004	29,554
126,6	0,004	-0,004	29,536
126,7	0,005	-0,004	29,571
126,8	0,005	-0,003	29,484
126,9	0,004	0,000	29,571
127,0	0,002	0,001	29,571
127,1	0,002	0,000	29,589
127,2	0,002	-0,002	29,554
127,3	0,003	-0,001	29,606
127,4	0,005	0,002	29,589
127,5	0,006	0,005	29,554
127,6	0,005	0,004	29,554
127,7	0,004	0,001	29,554
127,8	0,002	-0,001	29,571
127,9	0,001	-0,001	29,571
128,0	0,001	-0,001	29,571
128,1	0,002	-0,001	29,606
128,2	0,002	-0,002	29,554
128,3	0,001	-0,002	29,554
128,4	0,001	0,000	29,536
128,5	0,001	0,000	29,589
128,6	0,001	-0,001	29,554
128,7	0,001	-0,002	29,589
128,8	0,002	-0,001	29,571
128,9	0,002	0,002	29,589
129,0	0,003	0,002	29,571
129,1	0,003	0,000	29,589
129,2	0,003	-0,002	29,466
129,3	0,003	-0,003	29,589
129,4	0,003	-0,002	29,554
129,5	0,002	0,000	29,589
129,6	0,001	0,000	29,589
129,7	0,000	0,000	29,606
129,8	0,000	0,000	29,571
129,9	0,001	0,000	29,571
130,0	0,002	-0,001	29,484
130,1	0,003	-0,003	29,589
130,2	0,003	-0,003	29,589
130,3	0,003	-0,001	29,606
130,4	0,004	0,002	29,554
130,5	0,004	0,003	29,589
130,6	0,003	0,002	29,519
130,7	0,003	0,001	29,571
130,8	0,002	0,000	29,554
130,9	0,002	0,000	29,606
131,0	0,002	0,000	29,571
131,1	0,004	-0,001	29,571
131,2	0,005	-0,004	29,519
131,3	0,005	-0,005	29,589
131,4	0,004	-0,004	29,536
131,5	0,003	-0,002	29,589
131,6	0,002	0,000	29,519
131,7	0,001	0,000	29,554
131,8	0,001	-0,001	29,519
131,9	0,002	-0,002	29,571
132,0	0,002	-0,002	29,571
132,1	0,002	-0,001	29,571
132,2	0,001	-0,001	29,536
132,3	0,002	-0,002	29,536
132,4	0,003	-0,003	29,484
132,5	0,003	-0,003	29,571
132,6	0,004	-0,001	29,519
132,7	0,003	0,001	29,589
132,8	0,002	0,002	29,554
132,9	0,001	0,001	29,606
133,0	0,000	0,000	29,554
133,1	0,001	0,000	29,571
133,2	0,001	0,000	29,554
133,3	0,002	-0,001	29,554
133,4	0,003	-0,002	29,554
133,5	0,003	-0,003	29,571
133,6	0,002	-0,002	29,571
133,7	0,001	0,000	29,554
133,8	0,001	0,000	29,501
133,9	0,002	-0,002	29,554
134,0	0,002	-0,003	29,466
134,1	0,003	-0,002	29,589
134,2	0,003	0,000	29,554
134,3	0,002	0,001	29,589
134,4	0,001	0,000	29,519
134,5	0,000	-0,001	29,606
134,6	0,000	-0,001	29,554
134,7	0,001	0,000	29,554
134,8	0,002	-0,001	29,519
134,9	0,002	-0,002	29,571
135,0	0,001	-0,002	29,536
135,1	0,001	-0,001	29,571
135,2	0,001	-0,001	29,519
135,3	0,002	-0,002	29,554
135,4	0,004	-0,004	29,536
135,5	0,004	-0,004	29,554
135,6	0,004	-0,003	29,554
135,7	0,003	-0,002	29,589
135,8	0,003	-0,001	29,536
135,9	0,003	-0,001	29,589
136,0	0,003	-0,001	29,554
136,1	0,003	0,001	29,589
136,2	0,003	0,002	29,571
136,3	0,002	0,002	29,554
136,4	0,002	0,002	29,501
136,5	0,002	0,003	29,571
136,6	0,003	0,003	29,536
136,7	0,004	0,002	29,571
136,8	0,004	-0,001	29,571
136,9	0,003	-0,003	29,554
137,0	0,002	-0,002	29,571
137,1	0,001	-0,001	29,571
137,2	0,002	0,000	29,466
137,3	0,003	-0,001	29,571
137,4	0,004	-0,004	29,501
137,5	0,005	-0,005	29,571
137,6	0,005	-0,004	29,466
137,7	0,004	-0,002	29,554
137,8	0,003	0,000	29,536
137,9	0,002	0,001	29,536
138,0	0,002	0,001	29,519
138,1	0,001	0,001	29,554
138,2	0,001	0,000	29,501
138,3	0,000	0,000	29,571
138,4	0,000	0,000	29,589
138,5	0,001	0,000	29,571
138,6	0,002	-0,001	29,536
138,7	0,002	-0,002	29,554
138,8	0,002	-0,003	29,466
138,9	0,002	-0,001	29,554
139,0	0,002	0,000	29,501
139,1	0,001	0,001	29,571
139,2	0,002	-0,001	29,554
139,3	0,003	-0,003	29,571
139,4	0,003	-0,003	29,554
139,5	0,003	-0,003	29,589
139,6	0,003	-0,001	29,484
139,7	0,002	-0,001	29,589
139,8	0,001	0,000	29,501
139,9	0,000	0,000	29,554
140,0	0,001	0,000	29,554
140,1	0,002	-0,001	29,536
140,2	0,003	-0,003	29,571
140,3	0,004	-0,004	29,554
140,4	0,005	-0,003	29,501
140,5	0,004	-0,001	29,571
140,6	0,003	0,001	29,484
140,7	0,001	0,001	29,554
140,8	0,001	0,000	29,501
140,9	0,001	-0,001	29,571
141,0	0,002	-0,001	29,554
141,1	0,002	0,000	29,536
141,2	0,002	0,001	29,501
141,3	0,001	0,001	29,554
141,4	0,001	0,000	29,519
141,5	0,001	-0,002	29,571
141,6	0,002	-0,001	29,536
141,7	0,002	0,000	29,554
141,8	0,003	0,002	29,554
141,9	0,003	0,002	29,571
142,0	0,003	0,001	29,484
142,1	0,003	-0,002	29,536
142,2	0,003	-0,003	29,519
142,3	0,003	-0,003	29,554
142,4	0,003	-0,002	29,554
142,5	0,002	-0,001	29,589
142,6	0,002	0,000	29,501
142,7	0,002	0,001	29,606
142,8	0,001	0,001	29,449
142,9	0,002	0,002	29,519
143,0	0,002	0,002	29,554
143,1	0,003	0,002	29,554
143,2	0,004	0,000	29,484
143,3	0,006	-0,003	29,554
143,4	0,007	-0,006	29,536
143,5	0,008	-0,008	29,571
143,6	0,008	-0,008	29,571
143,7	0,008	-0,007	29,571
143,8	0,009	-0,005	29,484
143,9	0,011	-0,002	29,536
144,0	0,012	0,003	29,484
144,1	0,013	0,009	29,589
144,2	0,013	0,013	29,501
144,3	0,013	0,012	29,536
144,4	0,012	0,009	29,554
144,5	0,011	0,006	29,571
144,6	0,012	0,003	29,536
144,7	0,015	-0,001	29,536
144,8	0,017	-0,009	29,501
144,9	0,019	-0,016	29,571
145,0	0,020	-0,020	29,519
145,1	0,019	-0,018	29,571
145,2	0,018	-0,014	29,501
145,3	0,018	-0,009	29,554
145,4	0,018	-0,003	29,466
145,5	0,018	0,003	29,589
145,6	0,018	0,010	29,501
145,7	0,017	0,014	29,571
145,8	0,016	0,016	29,554
145,9	0,015	0,015	29,554
146,0	0,015	0,012	29,554
146,1	0,014	0,007	29,554
146,2	0,013	0,001	29,501
146,3	0,011	-0,004	29,589
146,4	0,009	-0,006	29,519
146,5	0,008	-0,007	29,571
146,6	0,008	-0,007	29,484
146,7	0,008	-0,008	29,536
146,8	0,009	-0,009	29,519
146,9	0,008	-0,007	29,571
147,0	0,007	-0,003	29,519
147,1	0,005	-0,001	29,519
147,2	0,003	0,000	29,449
147,3	0,001	0,000	29,589
147,4	0,001	-0,001	29,501
147,5	0,002	-0,002	29,571
147,6	0,002	-0,002	29,554
147,7	0,003	-0,001	29,554
147,8	0,002	-0,001	29,554
147,9	0,002	-0,001	29,536
148,0	0,002	-0,001	29,449
148,1	0,003	-0,001	29,571
148,2	0,004	-0,001	29,466
148,3	0,004	0,000	29,519
148,4	0,004	0,002	29,501
148,5	0,004	0,004	29,536
148,6	0,004	0,004	29,501
148,7	0,004	0,003	29,589
148,8	0,003	0,002	29,519
148,9	0,002	0,000	29,571
149,0	0,001	-0,001	29,501
149,1	0,001	0,000	29,501
149,2	0,002	0,000	29,501
149,3	0,003	-0,001	29,519
149,4	0,004	-0,003	29,519
149,5	0,004	-0,003	29,606
149,6	0,003	-0,002	29,501
149,7	0,002	0,000	29,519
149,8	0,001	0,000	29,519
149,9	0,001	-0,001	29,501
150,0	0,001	-0,001	29,484
150,1	0,001	-0,001	29,519
150,2	0,001	0,000	29,519
150,3	0,001	-0,001	29,571
150,4	0,001	-0,001	29,449
150,5	0,001	-0,001	29,554
150,6	0,001	0,000	29,466
150,7	0,001	0,000	29,536
150,8	0,001	0,000	29,519
150,9	0,000	-0,001	29,606
151,0	0,000	0,000	29,536
151,1	0,001	0,000	29,571
151,2	0,002	-0,001	29,519
151,3	0,003	-0,003	29,536
151,4	0,003	-0,003	29,501
151,5	0,003	-0,002	29,536
151,6	0,002	0,000	29,484
151,7	0,001	0,001	29,519
151,8	0,001	-0,001	29,484
151,9	0,001	-0,001	29,571
152,0	0,001	0,000	29,536
152,1	0,001	0,001	29,571
152,2	0,002	0,000	29,536
152,3	0,002	-0,002	29,571
152,4	0,002	-0,002	29,501
152,5	0,002	-0,001	29,536
152,6	0,001	0,000	29,519
152,7	0,001	-0,001	29,501
152,8	0,001	-0,002	29,466
152,9	0,002	-0,002	29,536
153,0	0,002	-0,001	29,484
153,1	0,002	0,000	29,536
153,2	0,002	0,000	29,484
153,3	0,002	0,001	29,519
153,4	0,001	0,001	29,536
153,5	0,002	0,001	29,589
153,6	0,002	-0,001	29,484
153,7	0,002	-0,002	29,571
153,8	0,002	-0,001	29,466
153,9	0,002	0,001	29,536
154,0	0,003	0,002	29,484
154,1	0,004	-0,001	29,519
154,2	0,004	-0,004	29,554
154,3	0,004	-0,004	29,536
154,4	0,003	-0,003	29,501
154,5	0,002	0,000	29,571
154,6	0,001	0,000	29,449
154,7	0,001	-0,001	29,571
154,8	0,002	-0,002	29,466
154,9	0,002	-0,002	29,554
155,0	0,002	-0,001	29,501
155,1	0,002	-0,001	29,484
155,2	0,002	-0,002	29,501
155,3	0,003	-0,003	29,501
155,4	0,003	-0,002	29,466
155,5	0,003	-0,001	29,519
155,6	0,003	0,000	29,466
155,7	0,003	0,000	29,536
155,8	0,002	0,001	29,501
155,9	0,002	0,001	29,536
156,0	0,002	0,001	29,484
156,1	0,001	0,001	29,519
156,2	0,001	0,001	29,484
156,3	0,001	0,000	29,519
156,4	0,001	-0,001	29,449
156,5	0,002	-0,002	29,554
156,6	0,003	-0,003	29,484
156,7	0,005	-0,003	29,536
156,8	0,005	-0,001	29,466
156,9	0,006	0,003	29,571
157,0	0,006	0,005	29,519
157,1	0,005	0,004	29,536
157,2	0,005	0,000	29,466
157,3	0,004	-0,003	29,501
157,4	0,003	-0,003	29,501
157,5	0,003	-0,001	29,501
157,6	0,002	0,001	29,501
157,7	0,001	0,001	29,519
157,8	0,001	0,000	29,466
157,9	0,002	-0,001	29,536
158,0	0,002	-0,002	29,501
158,1	0,002	-0,002	29,536
158,2	0,003	-0,003	29,466
158,3	0,003	-0,002	29,554
158,4	0,003	-0,001	29,501
158,5	0,002	0,000	29,571
158,6	0,001	0,000	29,501
158,7	0,000	0,000	29,501
158,8	0,000	-0,001	29,466
158,9	0,001	-0,001	29,519
159,0	0,002	-0,001	29,484
159,1	0,002	-0,002	29,519
159,2	0,002	-0,002	29,501
159,3	0,002	-0,001	29,571
159,4	0,001	0,000	29,466
159,5	0,001	-0,001	29,536
159,6	0,001	-0,001	29,466
159,7	0,001	-0,001	29,466
159,8	0,001	-0,001	29,466
159,9	0,001	0,000	29,536
160,0	0,002	-0,001	29,484
160,1	0,002	-0,002	29,589
160,2	0,002	-0,001	29,501
160,3	0,002	0,000	29,519
160,4	0,002	0,000	29,449
160,5	0,002	-0,001	29,519
160,6	0,002	-0,001	29,449
160,7	0,002	0,001	29,501
160,8	0,002	0,002	29,501
160,9	0,002	0,002	29,536
161,0	0,001	0,000	29,466
161,1	0,001	-0,001	29,554
161,2	0,001	-0,001	29,466
161,3	0,001	0,000	29,554
161,4	0,001	-0,001	29,484
161,5	0,001	-0,001	29,501
161,6	0,002	-0,002	29,501
161,7	0,002	-0,002	29,536
161,8	0,002	-0,002	29,484
161,9	0,002	-0,002	29,519
162,0	0,003	-0,002	29,466
162,1	0,003	-0,002	29,571
162,2	0,003	-0,001	29,484
162,3	0,003	0,000	29,484
162,4	0,003	0,001	29,484
162,5	0,003	0,002	29,554
162,6	0,002	0,002	29,449
162,7	0,002	0,002	29,501
162,8	0,001	0,001	29,466
162,9	0,001	0,001	29,519
163,0	0,002	0,002	29,519
163,1	0,002	0,002	29,519
163,2	0,003	0,001	29,466
163,3	0,004	-0,002	29,536
163,4	0,004	-0,004	29,501
163,5	0,003	-0,002	29,501
163,6	0,002	0,000	29,466
163,7	0,002	0,001	29,554
163,8	0,002	0,000	29,449
163,9	0,002	-0,002	29,484
164,0	0,002	-0,002	29,571
164,1	0,003	-0,001	29,484
164,2	0,003	0,001	29,484
164,3	0,002	0,002	29,519
164,4	0,002	0,001	29,466
164,5	0,002	-0,001	29,554
164,6	0,002	-0,002	29,449
164,7	0,002	-0,002	29,536
164,8	0,002	0,000	29,484
164,9	0,002	0,001	29,501
165,0	0,002	0,001	29,466
165,1	0,001	0,000	29,519
165,2	0,000	-0,001	29,449
165,3	0,001	0,000	29,554
165,4	0,001	0,000	29,484
165,5	0,002	-0,001	29,536
165,6	0,003	-0,002	29,466
165,7	0,003	-0,003	29,484
165,8	0,002	-0,002	29,484
165,9	0,002	-0,001	29,466
166,0	0,002	-0,001	29,484
166,1	0,003	-0,003	29,501
166,2	0,004	-0,005	29,466
166,3	0,005	-0,003	29,501
166,4	0,004	-0,001	29,466
166,5	0,003	0,001	29,554
166,6	0,002	0,000	29,466
166,7	0,002	-0,001	29,484
166,8	0,003	0,000	29,449
166,9	0,003	0,002	29,536
167,0	0,003	0,003	29,484
167,1	0,003	0,001	29,536
167,2	0,002	-0,001	29,484
167,3	0,001	-0,001	29,519
167,4	0,001	-0,001	29,536
167,5	0,001	-0,001	29,536
167,6	0,002	-0,001	29,449
167,7	0,002	-0,002	29,519
167,8	0,002	-0,002	29,466
167,9	0,003	-0,002	29,501
168,0	0,003	-0,002	29,466
168,1	0,004	-0,002	29,501
168,2	0,003	0,000	29,501
168,3	0,002	0,002	29,484
168,4	0,002	0,002	29,466
168,5	0,001	0,000	29,501
168,6	0,002	-0,002	29,449
168,7	0,002	-0,001	29,536
168,8	0,003	0,001	29,449
168,9	0,002	0,002	29,501
169,0	0,001	0,001	29,484
